file,bead_number,start_index,end_index,is_test,Logistic Regression_Prediction,Logistic Regression_Correct,Random Forest_Prediction,Random Forest_Correct,SVM_Prediction,SVM_Correct,XGBoost_Prediction,XGBoost_Correct,KNN_Prediction,KNN_Correct,Neural Network_Prediction,Neural Network_Correct,HistGradientBoosting_Prediction,HistGradientBoosting_Correct
113024_BM4A1NE1T220810Y0201.csv,10,68085,69560,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,11,80919,82393,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,12,82546,84020,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,13,84165,85639,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,14,85786,87260,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,15,87422,88897,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,16,89041,90515,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,17,102269,103744,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,18,103893,105368,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,19,105516,106990,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,20,107150,108625,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,21,108803,110278,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,22,110428,111902,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,23,123296,124770,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,24,124920,126394,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,25,126539,128013,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,26,128160,129634,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,27,129777,131251,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,28,131395,132869,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,29,133046,134520,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,30,134673,136148,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,31,136296,137770,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,32,149742,153068,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,33,153211,156537,False,,,,,,,,,,,,,,
113024_BM4A1NE1T220810Y0201.csv,34,168504,171830,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
113024_BM4A1NE1T220810Y0201.csv,35,171986,175312,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,1,8777,12770,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,2,12955,16947,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,3,17094,21087,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,4,39842,43168,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,5,43356,46682,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,6,46832,50158,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,7,61552,63026,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,8,63173,64647,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,9,64796,66270,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,10,66431,67905,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,11,81039,82513,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,12,82664,84138,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,13,84283,85757,True,1.0,True,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,14,85905,87379,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,15,87541,89015,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,16,89160,90634,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,17,103038,104512,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,18,104663,106137,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,19,106286,107760,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,20,107921,109395,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,21,109574,111048,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,22,111199,112673,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,23,123811,125285,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,24,125446,126921,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,25,127066,128540,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,26,128690,130164,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,27,130327,131801,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,28,131943,133417,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,29,133593,135067,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,30,135221,136695,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,31,136840,138314,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,32,148166,151493,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,33,151637,154963,False,,,,,,,,,,,,,,
112718_BM4A1NE1T220810Y0198.csv,34,164347,167673,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112718_BM4A1NE1T220810Y0198.csv,35,167831,171158,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,3.0,False
112647_BM4A2NE1T220810Y0197.csv,1,7920,11912,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,2,12097,16089,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,3,16236,20229,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,4,39480,42806,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,5,42989,46316,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,6,46470,49796,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,7,63783,65257,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,8,65401,66876,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,9,67024,68498,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,10,68659,70133,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,11,81624,83098,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,12,83252,84726,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,13,84868,86342,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,14,86490,87964,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,15,88126,89600,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,16,89755,91229,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,17,101300,102774,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,18,102923,104397,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,19,104561,106036,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,20,106196,107670,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,21,107849,109323,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,22,109474,110948,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,23,124002,125477,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,24,125639,127113,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,25,127257,128732,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,26,128879,130353,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,27,130501,131975,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,28,132134,133608,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,29,133785,135259,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,30,135412,136886,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,31,137031,138505,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,32,152144,155471,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,33,155614,158940,False,,,,,,,,,,,,,,
112647_BM4A2NE1T220810Y0197.csv,34,167622,170948,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112647_BM4A2NE1T220810Y0197.csv,35,171109,174435,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,1,9214,13206,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,2,13390,17383,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,3,17530,21522,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,4,40379,43705,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,5,43894,47220,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,6,47370,50696,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,7,62408,63883,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,8,64029,65503,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,9,65651,67126,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,10,67287,68761,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,11,81133,82608,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,12,82760,84234,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,13,84382,85856,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,14,86001,87475,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,15,87641,89115,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,16,89279,90753,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,17,101815,103289,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,18,103438,104913,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,19,105076,106550,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,20,106711,108185,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,21,108364,109838,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,22,110000,111474,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,23,123089,124564,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,24,124712,126186,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,25,126332,127806,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,26,127953,129427,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,27,129569,131043,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,28,131188,132662,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,29,132838,134312,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,30,134462,135936,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,31,136084,137558,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,32,149417,152744,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,33,152887,156213,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112005_BM4A2NE1T220810Y0192.csv,34,166012,169338,False,,,,,,,,,,,,,,
112005_BM4A2NE1T220810Y0192.csv,35,169493,172819,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,1,9713,13706,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,2,13891,17883,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,3,18030,22023,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,4,42859,46185,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,5,46369,49695,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,6,49849,53176,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,7,65048,66522,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,8,66669,68143,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,9,68292,69766,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,10,69927,71401,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,11,83862,85336,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,12,85487,86961,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,13,87109,88583,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,14,88728,90202,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,15,90363,91837,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,16,91982,93456,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,17,103873,105347,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,18,105499,106973,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,19,107123,108597,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,20,108758,110232,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,21,110410,111884,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,22,112035,113509,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,23,124457,125932,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,24,126081,127555,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,25,127700,129174,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,26,129321,130795,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,27,130937,132412,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,28,132556,134030,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,29,134207,135681,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,30,135834,137308,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,31,137453,138927,False,,,,,,,,,,,,,,
103719_BM4A1NE1T220810Y0191.csv,32,151750,155076,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,33,155221,158547,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,34,169305,172632,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
103719_BM4A1NE1T220810Y0191.csv,35,172788,176114,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,1,9693,13686,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,2,13884,17876,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,3,18024,22016,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,4,41727,45053,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,5,45237,48563,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,6,48718,52044,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,7,63724,65199,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,8,65346,66820,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,9,66968,68443,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,10,68604,70078,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,11,81448,82922,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,12,83076,84550,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,13,84695,86169,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,14,86317,87791,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,15,87953,89427,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,16,89572,91046,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,17,103162,104636,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,18,104788,106262,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,19,106411,107885,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,20,108045,109519,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,21,109698,111172,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,22,111323,112797,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,23,124235,125709,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,24,125861,127335,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,25,127502,128976,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,26,129138,130613,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,27,130755,132229,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,28,132384,133858,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,29,134035,135509,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,30,135662,137136,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,31,137281,138756,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,32,150082,153408,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,33,153551,156877,False,,,,,,,,,,,,,,
112230_BM4A2NE1T220810Y0193.csv,34,167351,170677,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112230_BM4A2NE1T220810Y0193.csv,35,170835,174161,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,1,10002,13995,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,2,14181,18174,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,3,18321,22313,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,4,41067,44393,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,5,44575,47902,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,6,48047,51373,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,7,62911,64386,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,8,64533,66007,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,9,66155,67630,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,10,67791,69266,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,11,80808,82282,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,12,82437,83911,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,13,84054,85528,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,14,85690,87165,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,15,87326,88800,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,16,88945,90419,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,17,101070,102545,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,18,102697,104171,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,19,104320,105794,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,20,105954,107428,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,21,107607,109081,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,22,109232,110706,False,,,,,,,,,,,,,,
112820_BM4A1NE1T220810Y0199.csv,23,124021,125495,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,24,125646,127120,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
112820_BM4A1NE1T220810Y0199.csv,25,127264,128738,False,,,,,,,,,,,,,,
